PIXEL_INDEX,H,Mg,Al,Si,Ca,Ti,Fe,K,Th,U,Sm,Gd,O,MIN_LAT (deg),MAX_LAT(deg),MAX_LON deg,MIN_LON deg
113,6.030639435837447e-05,0.047926378,0.079281374,0.1873318462202259,0.1245886162620703,0.003076158,0.058457842,0.000743079,1.739779182694818e-06,4.740377463667677e-07,3.749395898193597e-06,4.8742146676516765e-06,0.4985235621008633,-62.5,-57.5,-144,-153
114,5.095212043580987e-05,0.045117306,0.070069355,0.1861663619516344,0.1300815229256222,0.003491234,0.057378772,0.000737735,1.932437375453288e-06,5.266656268722976e-07,4.92265952063562e-06,6.399457376826304e-06,0.506892979,-62.5,-57.5,-135,-144
115,4.803010138286556e-05,0.0303603,0.062809949,0.1959951165037076,0.150369636,0.002786047,0.053474078,0.000904797,1.613572223940511e-06,4.39610897484253e-07,4.790659128495999e-06,6.2278568670447975e-06,0.5032389748353195,-62.5,-57.5,-126,-135
116,6.513627746989565e-05,0.022945388,0.077399442,0.1846788881432294,0.1341709251246231,0.002876236,0.03964444,0.000545415,1.051939013681256e-06,2.863176930177579e-07,2.556245430043729e-06,3.323119059056848e-06,0.5376669119505046,-62.5,-57.5,-117,-126
117,6.34263787012581e-05,0.029723881,0.086098564,0.1903402902335762,0.1372261215033701,0.001031163,0.03080842,0.000233505,6.447885669854073e-07,1.75128978385043e-07,1.6678693762620051e-06,2.168230189140607e-06,0.5244699724911673,-62.5,-57.5,-108,-117
118,5.783273284914685e-05,0.028809656,0.092564595,0.1966008229204354,0.1377117480354978,9.982311989771744e-06,0.027145684,0.000216293,3.063172819113158e-07,8.271681943468855e-08,1.944878827800994e-06,2.5283424761412926e-06,0.5168785247771872,-62.5,-57.5,-99,-108
119,7.807959301280945e-05,0.024546329,0.080388817,0.1803953146499704,0.1362325164061885,0.002164532,0.029906528,0.000155896,3.020830035383811e-07,8.162279710927026e-08,1.1181587406296362e-06,1.4536063628185268e-06,0.546129032,-62.5,-57.5,-90,-99
120,8.286999002173908e-05,0.031752711,0.085964327,0.1913527655298433,0.1429561304871399,0.001436463,0.024458793,8.879323728091443e-05,2.510053024532331e-07,6.763223213452827e-08,1.2811115519926125e-06,1.6654450175903956e-06,0.5219038820630635,-62.5,-57.5,-81,-90
121,7.361524316494718e-05,0.022461488,0.087098979,0.1846035121523844,0.12849011,0.002693405,0.028257789,0.000135255,2.1344353004899218e-07,5.7406899039945144e-08,9.302362202557778e-07,1.2093070863325111e-06,0.5461834370542437,-62.5,-57.5,-72,-81
122,5.9639082140983525e-05,0.023565989,0.08224108,0.1891754112299381,0.1423254907400632,0.000316085,0.031352553,0.000230619,1.964098721699725e-07,5.275181732593435e-08,1.8901735553058084e-06,2.457225621897551e-06,0.5307285360421996,-62.5,-57.5,-63,-72
123,4.104505470660953e-05,0.026342711,0.083224806,0.1856874149853577,0.1284220286487195,0.001334518,0.033259272,0.00022864,2.2866570548801002e-07,6.157302282858894e-08,1.8717096580493773e-06,2.433222555464191e-06,0.5414549683660846,-62.5,-57.5,-54,-63
124,1.3727744190705309e-05,0.036951843,0.069120278,0.1686272195902608,0.1373355008920777,0.001049287,0.031217723,0.000120916,2.0085727482192369e-07,5.403235295492709e-08,2.014286050291689e-06,2.618571865379196e-06,0.5555586171190674,-62.5,-57.5,-45,-54
125,2.029894554605721e-05,0.037768684,0.080140623,0.1811809090545067,0.1436367579255371,0.000625058,0.029773219,0.00019785,2.909284599215612e-07,7.857451339654327e-08,2.237006680975944e-06,2.908108685268727e-06,0.5266510853396977,-62.5,-57.5,-36,-45
126,2.5027194697995085e-05,0.031864903,0.083550901,0.1720507502158568,0.1463600485293011,0.000747929,0.032955619,0.000236407,4.494704447827355e-07,1.2187042311037736e-07,2.7440381083359977e-06,3.567249540836796e-06,0.532201533,-62.5,-57.5,-27,-36
127,3.641441502668464e-05,0.02179109,0.093388788,0.1747740223533552,0.1506999055117845,0.000870769,0.028554563,0.000229468,6.461790143433544e-07,1.7554102237851406e-07,2.380556805500026e-06,3.094723847150034e-06,0.5296486819391645,-62.5,-57.5,-18,-27
128,7.732136476956164e-06,0.029603664,0.091247171,0.1569005343544528,0.1248433645111404,0.000420129,0.020854455,0.000138936,3.921084986559254e-07,1.0624407197680333e-07,2.424075890910324e-06,3.151298658183421e-06,0.5759779395673245,-62.5,-57.5,-9,-18
129,1.4886522070518888e-05,0.022046934,0.080138484,0.1841366997516478,0.1465936109831709,0.002055888,0.024997459,0.000177951,4.296321754810531e-07,1.1643711370692568e-07,2.503676067862187e-06,3.2547788882208437e-06,0.5398317816430599,-62.5,-57.5,0,-9
130,2.2926422269362814e-05,0.03193226,0.078471493,0.1683783334874102,0.1375352395825021,0.002075362,0.028210227,0.000176427,2.607225652157612e-07,7.035183422557774e-08,2.439530624143253e-06,3.171389811386229e-06,0.5531917899641718,-62.5,-57.5,9,0
131,4.730108902182871e-05,0.029824887,0.091500411,0.176859897,0.1413257795628658,0.000967373,0.034026523,0.000302252,5.771902500130298e-07,1.566818492503505e-07,2.6334500228867965e-06,3.4234850297528354e-06,0.5251387854693712,-62.5,-57.5,18,9
132,5.79531287939959e-05,0.028126001,0.090765665,0.1694119274973787,0.1429024592771368,0.002482932,0.031505199,0.00031571,5.277474815790386e-07,1.432066364999489e-07,2.528726645644808e-06,3.287344639338251e-06,0.534425667,-62.5,-57.5,27,18
133,6.330148162431012e-05,0.040530403,0.1023715629047337,0.1788737568097926,0.1369551978152672,0.002090787,0.029897141,0.000276327,4.65745425255017e-07,1.262300685270607e-07,2.262636475745867e-06,2.941427418469627e-06,0.5089357266382051,-62.5,-57.5,36,27
134,7.747479220603451e-05,0.049529894,0.1180479715567733,0.2044399744277138,0.1417767104646532,0.000978509,0.030556624,0.000194728,3.699140902797101e-07,9.996260260119961e-08,1.281120562224995e-06,1.6654567308924936e-06,0.4543946961684186,-62.5,-57.5,45,36
135,6.778851316316583e-05,0.045074084,0.093890491,0.1790817253101002,0.1363826119164266,0.001329004,0.034761983,0.000193065,5.430767325748366e-07,1.4734192894542525e-07,1.048813659009379e-06,1.3634577567121923e-06,0.5092161441778711,-62.5,-57.5,54,45
136,8.533246971822967e-05,0.042133103,0.1046369382919004,0.1877215019489908,0.1411948317773342,0.001619082,0.029432569,0.000121719,3.86208560636019e-07,1.044885138775691e-07,1.4301505771635145e-06,1.859195750312569e-06,0.4930511412529681,-62.5,-57.5,63,54
137,6.99288693910112e-05,0.026880817,0.090533299,0.1740886139541204,0.1276897225860594,0.002917363,0.028343473,9.162047439644592e-05,4.017956355167774e-07,1.0884441051711569e-07,1.01116700718274e-06,1.314517109337562e-06,0.5493823253332446,-62.5,-57.5,72,63
138,5.641034969118281e-05,0.027089301,0.068992949,0.1703424079555437,0.1344001396872969,0.003462702,0.03928551,0.000187321,4.303087790638829e-07,1.166679687182518e-07,1.0252001739104709e-06,1.3327602260836122e-06,0.5561803543133328,-62.5,-57.5,81,72
139,7.015517203318023e-05,0.034094962,0.071233263,0.1764014853206018,0.1488465748229533,0.003578638,0.050320923,0.000232546,4.64431833768221e-07,1.2593061499679538e-07,8.656683145503265e-07,1.1253688089154245e-06,0.515218872,-62.5,-57.5,90,81
140,8.824976568558831e-05,0.033073754,0.078155198,0.1911447240053407,0.1448880285345147,0.001732899,0.049359111,0.000237004,6.295238479098137e-07,1.7095114673055274e-07,1.2662172502495572e-06,1.6460824253244243e-06,0.501317319,-62.5,-57.5,99,90
141,6.701416605699767e-05,0.034650729,0.09357322,0.2017918763987072,0.1401529735860166,0.003178516,0.045559658,0.000294909,4.992210658016218e-07,1.3532707381647277e-07,1.5807865971538484e-06,2.055022576300003e-06,0.4807268340357746,-62.5,-57.5,108,99
142,6.17484873251504e-05,0.02272571,0.073027831,0.1892382227514763,0.1494642318576452,0.002917921,0.037502634,0.000301595,5.569852475896881e-07,1.511933852249404e-07,1.7423442553375786e-06,2.2650475319388527e-06,0.52475539,-62.5,-57.5,117,108
143,5.720805366886945e-05,0.030757536,0.1068685345071179,0.1821458436670496,0.1579480714067266,0,0.032641472,0.000326038,5.15380086771713e-07,1.3976914243349965e-07,9.936045039941507e-07,1.2916858551923962e-06,0.4892523562246197,-62.5,-57.5,126,117
144,5.5990413952330365e-05,0.024258482,0.095796953,0.1690455480763678,0.1547192684075698,0.001388723,0.032097013,0.00039846,6.995978956599934e-07,1.9011854875328603e-07,1.6442936657136598e-06,2.137581765427758e-06,0.52223489,-62.5,-57.5,135,126
145,6.187174632672341e-05,0.027126626,0.091422415,0.1850297470057348,0.1632339604402048,0.001723135,0.034235173,0.000438822,1.059571329250565e-06,2.8835606706499935e-07,1.6944659850850944e-06,2.2028057806106228e-06,0.4967230040098285,-62.5,-57.5,144,135
146,6.539340366042093e-05,0.042393331,0.086763865,0.1921142029522507,0.1501277100981881,0.001703642,0.043084021,0.000625757,1.3327191538019287e-06,3.629089648487046e-07,1.9682999260621585e-06,2.5587899038808057e-06,0.483115854,-62.5,-57.5,153,144
147,5.861288929241037e-05,0.041709637,0.080899979,0.1804250102191554,0.1493001239510162,0.002788469,0.053173203,0.000832403,1.7002999325903549e-06,4.63294553060917e-07,3.6339761329846128e-06,4.7241689728799945e-06,0.4908020395154041,-62.5,-57.5,162,153
148,4.9315123677491335e-05,0.044458399,0.081375993,0.1890327831389101,0.1526649417449081,0.001260455,0.068600699,0.001004918,2.154735291674624e-06,5.872942455736173e-07,5.279319848859386e-06,6.863115803517202e-06,0.4615376119832568,-62.5,-57.5,171,162
149,4.37262538787725e-05,0.051775422,0.075661616,0.1996647557203683,0.1249888780324001,0.00058341,0.063711731,0.000816335,2.1280991352841405e-06,5.80045562485715e-07,6.841629358333767e-06,8.894118165833899e-06,0.4827356820457605,-62.5,-57.5,180,171
150,5.423378756040521e-05,0.049445025,0.065304334,0.198974011,0.1272994732729005,0.002356354,0.068966832,0.000646331,1.637769927329246e-06,4.462046232664762e-07,3.483222082241111e-06,4.528188706913445e-06,0.4869433112122684,-57.5,-52.5,-172,-180
151,5.69703611943584e-05,0.050694047,0.07229407,0.2154632498105655,0.1320699912266647,0.005928119,0.069229308,0.000725832,1.2590514423942364e-06,3.427417815406533e-07,2.543616854891919e-06,3.3067019113594955e-06,0.4535309617338248,-57.5,-52.5,-164,-172
152,5.4575159392915504e-05,0.041176125,0.070620455,0.195694352,0.1436225027303506,0.006547706,0.073366101,0.0005426,1.3308183997756757e-06,3.623675348347972e-07,1.7391137906303054e-06,2.2608479278193967e-06,0.4683698902761258,-57.5,-52.5,-156,-164
153,4.43901319841628e-05,0.043442407,0.047168427,0.2236235415136527,0.1520613520422223,0.001971476,0.080975113,0.000659463,1.3228982680349807e-06,3.601851948632443e-07,2.029835820199352e-06,2.6387865662591576e-06,0.4500474782289259,-57.5,-52.5,-148,-156
154,5.34996197231334e-05,0.03565176,0.053641174,0.1994809310018818,0.1422461700941647,0.003921408,0.065207977,0.000674073,1.5097467042920209e-06,4.112684852984445e-07,2.853682948713427e-06,3.7097878333274543e-06,0.4991145228764444,-57.5,-52.5,-140,-148
155,5.738387809101073e-05,0.047044623,0.084253383,0.213625901,0.1500719639059698,0.002270083,0.051563557,0.000717781,1.7760837996700118e-06,4.838570319803127e-07,3.182450866405555e-06,4.137186126327223e-06,0.4503857437695721,-57.5,-52.5,-132,-140
156,5.482345461030151e-05,0.046127204,0.086016162,0.1895643400212902,0.1562800342405237,0.001665894,0.039689877,0.000503834,1.2465998706630229e-06,3.393770705148808e-07,1.999148416543172e-06,2.598892941506124e-06,0.4800916485617665,-57.5,-52.5,-124,-132
157,5.8353741260335375e-05,0.032922433,0.075501223,0.1758022760428179,0.1312132868915044,0.002789114,0.030938017,0.000235948,6.543792126888867e-07,1.777941733080157e-07,1.3845562274461411e-06,1.799923095679983e-06,0.5505353311810002,-57.5,-52.5,-116,-124
158,5.661600375245229e-05,0.025104838,0.082716879,0.1682317337549802,0.1333097107648457,0.002165793,0.028706886,0.00012981,4.119741388979084e-07,1.1163867403952603e-07,1.5114031060213415e-06,1.9648240378277444e-06,0.5595737338814689,-57.5,-52.5,-108,-116
159,5.40697260125836e-05,0.020441215,0.087864167,0.1758523564987896,0.1512714672636926,0.00079701,0.030070482,0.000223258,2.867444825226881e-07,7.742015073531486e-08,7.138334561877568e-07,9.27983493044084e-07,0.5334239686394258,-57.5,-52.5,-100,-108
160,6.0494886952998704e-05,0.025311324,0.087030602,0.1895091856437123,0.1343820769761077,0.0021659,0.036031312,0.000206263,3.164521588895208e-07,8.549560659940584e-08,6.961929594666706e-07,9.050508473066716e-07,0.5253008381207831,-57.5,-52.5,-92,-100
161,6.093604449785766e-05,0.028754091,0.075415445,0.1858030095493321,0.1272389085280404,0.003501596,0.030860046,0.000102615,1.3083928703545638e-07,3.4866644250067885e-08,8.924980835493343e-07,1.1602475086141346e-06,0.5482611347503381,-57.5,-52.5,-84,-92
162,6.584877828149483e-05,0.020312419,0.079918417,0.190129668,0.1477389650249851,0.002042596,0.03189457,0.000153754,7.517492522089738e-08,1.965455099010496e-08,1.2447925692759345e-06,1.6182303400587152e-06,0.5277408044158803,-57.5,-52.5,-76,-84
163,5.102517632505509e-05,0.017771599,0.089639079,0.1838488192845336,0.1421043803291105,0.003135188,0.027943335,7.897274799371654e-05,2.191980406769841e-07,5.8974443038764014e-08,1.0834831483492545e-06,1.4085280928540307e-06,0.5354248316656847,-57.5,-52.5,-68,-76
164,5.097484609370769e-05,0.041817668,0.080686356,0.1757704420012523,0.1279175545336442,0.001653004,0.042458774,1.5219716066656802e-05,2.437298923343495e-07,6.567339475120919e-08,2.095975044391513e-06,2.724767557708968e-06,0.5296248767456576,-57.5,-52.5,-60,-68
165,3.618789040233185e-05,0.033362829,0.078998798,0.1733393212277482,0.1256171561273091,0.003410055,0.043712388,0.0001292,3.421695472424095e-07,9.256134704121913e-08,1.794122458948143e-06,2.332359196632586e-06,0.5413895039391718,-57.5,-52.5,-52,-60
166,1.8378640313192567e-05,0.028691191,0.082169678,0.1876521029636757,0.1528951680758926,0.004222536,0.049390204,0.000233279,3.964094741261635e-07,1.0730610837091417e-07,2.9009991052769496e-06,3.7712988368600343e-06,0.494720286,-57.5,-52.5,-44,-52
167,2.511764021418859e-05,0.033066379,0.075386391,0.1791176732943969,0.1548022520535477,0.002305361,0.040414138,0.000216348,2.432373567434036e-07,6.554303634049154e-08,2.430483010342229e-06,3.159627913444898e-06,0.5146604406514883,-57.5,-52.5,-36,-44
168,3.891400155954437e-05,0.027721578,0.1016316378613259,0.1889834541448106,0.1440170705575053,0.001582512,0.033860325,0.000383367,6.206249496059745e-07,1.6852233235894894e-07,2.536095440276668e-06,3.2969240723596686e-06,0.5017745188067615,-57.5,-52.5,-28,-36
169,2.6042510566031777e-05,0.026710025,0.077424476,0.1759166794635006,0.1405938348872411,0.002145712,0.033171316,0.0003545,5.503225433904205e-07,1.4941153778919034e-07,2.390899818841791e-06,3.108169764494328e-06,0.543651217,-57.5,-52.5,-20,-28
170,7.748148100927128e-06,0.029666026,0.072809612,0.1778389018939988,0.1509014581050491,0.001806188,0.028474312,0.000207472,4.3632913541122484e-07,1.1829129232410249e-07,2.396343712332479e-06,3.115246826032223e-06,0.5382822150770004,-57.5,-52.5,-12,-20
171,2.8199713342590325e-05,0.038110449,0.091796955,0.1814826278455347,0.1359177922808152,0.001876838,0.026294758,0.000163851,5.514209840787432e-07,1.496589122988028e-07,2.755956145086746e-06,3.582742988612769e-06,0.5243214896225237,-57.5,-52.5,-4,-12
172,2.7454344475872152e-05,0.02452096,0.097393542,0.1829071218812129,0.1317441082992276,0.001790291,0.02721492,0.000356119,4.124530223489572e-07,1.1170806216716229e-07,2.418646512970164e-06,3.144240466861213e-06,0.5340393954076303,-57.5,-52.5,4,-4
173,3.2997694254248006e-05,0.036198851,0.083434969,0.1850286708528458,0.1254065296042546,0.003342113,0.032360052,0.000293149,4.74263085793918e-07,1.2859033430506782e-07,2.8987436313161155e-06,3.768366720710951e-06,0.5338953990691919,-57.5,-52.5,12,4
174,4.59814336631568e-05,0.040453782,0.080918611,0.1892979454875368,0.1329672414279769,0.004457342,0.031386844,0.000154986,7.761889696469906e-07,2.1100404827617725e-07,2.66630999328456e-06,3.466202991269927e-06,0.5203101470056565,-57.5,-52.5,20,12
175,5.554553801448864e-05,0.024772127,0.077968814,0.1786208438269498,0.1504810599024151,0.003301883,0.033936775,0.000270572,5.737111749978226e-07,1.5577367716696578e-07,1.8182701247568888e-06,2.3637511621839554e-06,0.5305874680006446,-57.5,-52.5,28,20
176,5.838195373201157e-05,0.037237054,0.079701732,0.1795598698668109,0.1330401353432586,0.001582742,0.037575973,0.00028918,5.355095152827921e-07,1.453368805708806e-07,1.738181862508492e-06,2.25963642126104e-06,0.5309502538524159,-57.5,-52.5,36,28
177,4.520290899104468e-05,0.038389127,0.090426415,0.1762378540944508,0.1340151801963136,0.000446917,0.03665089,0.000274627,3.6502733089523323e-07,9.877929638826009e-08,2.076649921305906e-06,2.699644897697678e-06,0.5235085465338967,-57.5,-52.5,44,36
178,6.205759656905181e-05,0.02771271,0.090455346,0.1852665965893229,0.136531611,0.001878091,0.035109202,0.00022059,4.541893295382399e-07,1.231032960010824e-07,1.4225314372466883e-06,1.8492908684206951e-06,0.5227599459707521,-57.5,-52.5,52,44
179,6.188802445588339e-05,0.028977447,0.091998956,0.1742259171110796,0.1422620849067871,0.004035617,0.033380604,0.000179527,4.050189934001352e-07,1.0969044266426392e-07,1.265794423455723e-06,1.64553275049244e-06,0.5248745330591663,-57.5,-52.5,60,52
180,8.081827029375198e-05,0.04052202,0.087257843,0.2038070696505066,0.1455369578200409,0.001917749,0.036968485,0.000221459,3.7982564844439067e-07,1.0274476194571465e-07,1.3313398116232157e-06,1.7307417551101803e-06,0.4836840538235252,-57.5,-52.5,68,60
181,7.351539785671882e-05,0.056533219,0.09637749,0.220452007,0.1516662570792431,0.00224223,0.052842433,0.000151592,4.57081485900907e-07,1.237196266498724e-07,8.317546811922556e-07,1.081281085549932e-06,0.4196587614888514,-57.5,-52.5,76,68
182,5.738330800505727e-05,0.042406642,0.069777732,0.1730404187370618,0.1481893946415054,0.003861824,0.055661918,0.000166643,4.201912388031428e-07,1.1383209707827563e-07,8.859994352992659e-07,1.1517992658890457e-06,0.5068354720645829,-57.5,-52.5,84,76
183,7.238324090936524e-05,0.03685734,0.08919394,0.1685509736223632,0.1320973725386466,0.004441096,0.042227643,0.000215318,3.880199087640861e-07,1.0507081077006396e-07,9.47591412795008e-07,1.2318688366335104e-06,0.5263412605058964,-57.5,-52.5,92,84
184,7.540256593148224e-05,0.026450977,0.079312615,0.1857137441307246,0.1411992341402641,0.003813907,0.040070397,0.000303592,4.37645563260671e-07,1.1860805125684988e-07,4.4273118408079403e-07,5.755505393050322e-07,0.523058558,-57.5,-52.5,100,92
185,7.360291562643722e-05,0.029723174,0.081429366,0.1888660145981157,0.1427513554122003,0.004463377,0.039845016,0.000239761,4.741483798714834e-07,1.2854361900007013e-07,5.990269240971555e-07,7.787350013263022e-07,0.5126063527434888,-57.5,-52.5,108,100
186,3.689815275854702e-05,0.022676368,0.097474773,0.1626266050188045,0.1354613280836041,0.002007619,0.040870212,0.000375854,7.04405872418289e-07,1.914275119093514e-07,3.015246728950179e-06,3.9198207476352325e-06,0.5384625130062166,-57.5,-52.5,116,108
187,5.203024260965984e-05,0.029472878,0.079518368,0.1992447518643675,0.1590232083877909,0.001666769,0.037479149,0.000347664,6.690770555828008e-07,1.817434302933431e-07,5.689434332624794e-07,7.396264632412233e-07,0.4931930221287979,-57.5,-52.5,124,116
