,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,PIXEL_INDEX,MIN_LAT (deg),MAX_LAT(deg),MIN_LON deg,MAX_LON deg,AM g/mol,NEUTRON_DEN g/cm3,W_MGOg/g,W_AL2O3g/g,W_SIO2g/g,W_CAOg/g,W_TIO2g/g,W_FEO g/g,W_K ppm,W_THppm,W_U ppm,E[00],E[01],E[02],E[03],E[04],E[05],E[06],E[07],E[08],E[11],E[12],E[13],E[14],E[15],E[16],E[17],E[18],E[22],E[23],E[24],E[25],E[26],E[27],E[28],E[33],E[34],E[35],E[36],E[37],E[38],E[44],E[45],E[46],E[47],E[48],E[55],E[56],E[57],E[58],E[66],E[67],E[68],E[77],E[78],E[88],H,Sm,Mg,Al,Si,Ca,Ti,Fe,K,Th,U,Gd,O,sigma_a_calc,thermal_flux,thermal_flux_no_correction,thermal_flux_no_gravity,thermal_flux_gravity
329,329,329,329,329,329,329,329.0,-42.5,-37.5,-24.0,-18.0,21.653,1.3585e-06,0.089019,0.23149,0.42964,0.17367,0.0081107,0.061864,518.14,1.2667,0.3448,0.00020793,0.0,0.0,-6.1288e-05,0.0,0.0,-0.69736,1.9719e-05,-9.1414e-05,0.00051567,0.0,-0.00016872,0.0,-4.8735e-05,0.11555,-0.00041644,0.00015445,0.00038335,-1.3527e-05,-1.296e-05,2.6775e-06,0.4811,0.0004719,-0.00071565,0.0001883,0.0,0.0,0.079595,-0.0001784,0.00020513,5.5534e-06,1.2046e-06,-0.011416,4.6276e-06,5.638e-05,1.9046e-05,0.01296,1.589e-05,6.6264e-05,7731.3,0.0,0.0,0.010674,-0.0016433,0.0059955,2.702352239008918e-05,3.0210051449411328e-06,0.0444534262369866,0.0693024175784833,0.1670560950188514,0.1444344015201449,0.0040438281101213,0.0399966283245085,0.0004309163402063,1.0534637899785088e-06,2.867563865039787e-07,3.9273066884234735e-06,0.5302469748162976,38.73162862422091,0.24048292644103503,0.1764328105524543,0.1764328105524543,0.24048292644103503
330,330,330,330,330,330,330,330.0,-42.5,-37.5,-18.0,-12.0,21.541,1.4281e-06,0.066541,0.22874,0.43437,0.19585,0.0079559999999999,0.054671,497.05,1.0279,0.27961,0.00020699,0.0,0.0,-6.0546e-05,0.0,0.0,-0.69252,1.6597e-05,-9.0851e-05,0.0005131,0.0,-0.00016573,0.0,-4.7316e-05,0.11775,-0.00042083,0.00014173,0.00038246,-1.4203e-05,-1.2243e-05,3.4754e-06,0.47427,0.00046916,-0.00069847,0.00018525,0.0,0.0,0.0778429999999999,-0.00017204,0.00020781,4.9566e-06,1.0157e-06,-0.010708,4.9585e-06,5.2554e-05,1.7272e-05,0.011617,1.786e-05,6.3309e-05,7664.3,0.0,0.0,0.010584,-0.0015943,0.0059337,5.251380973098915e-06,3.4101946238781005e-06,0.0316113260812512,0.0651462062342382,0.1606749980478774,0.1549531041323649,0.0037736358259404,0.0336258495731425,0.0003932572908296,8.132565521453046e-07,2.212225552537685e-07,4.433253011041531e-06,0.5498074935066402,37.35878153247968,0.24077349065234072,0.16785625849679403,0.16785625849679403,0.24077349065234072
331,331,331,331,331,331,331,331.0,-42.5,-37.5,-12.0,-6.0,21.552,1.4874e-06,0.0749829999999999,0.2984,0.3905,0.16764,0.0067159,0.041227,386.33,0.67527,0.18335,0.00019719,0.0,0.0,-5.7309e-05,0.0,0.0,-0.66103,1.302e-05,-8.7093e-05,0.00048917,0.0,-0.00015595,0.0,-4.4384e-05,0.11432,-0.00040893,0.00012736,0.00036483,-1.4322e-05,-1.1211e-05,3.8359e-06,0.45013,0.00044821,-0.00066259,0.0001748,0.0,0.0,0.0734839999999999,-0.00015909,0.00020387,4.3497e-06,8.310200000000001e-07,-0.009817,5.1283e-06,4.7852e-05,1.5448e-05,0.010429,1.87e-05,5.9114e-05,7340.8,0.0,0.0,0.010121,-0.0014988,0.0056756,6.977292738303747e-06,2.555870001637398e-06,0.0387599037221985,0.0924724401558437,0.1571722986432008,0.1443181134677804,0.0034660587424094,0.0275908110740635,0.0003325842088761,5.813272040168701e-07,1.5784255609829126e-07,3.322631002128617e-06,0.5358741950221251,34.83574526728722,0.2621079096340574,0.19829886288863624,0.19829886288863624,0.2621079096340574
332,332,332,332,332,332,332,332.0,-42.5,-37.5,-6.0,0.0,21.448,1.5023e-06,0.065311,0.28111,0.43836,0.14557,0.0064025,0.0478,378.73,0.70816,0.19233,0.0001943,0.0,0.0,-5.5837e-05,0.0,0.0,-0.64884,1.153e-05,-8.428399999999998e-05,0.00047993,0.0,-0.00015188,0.0,-4.3185e-05,0.11306,-0.0004028,0.00012061,0.00035986,-1.4054e-05,-1.0844e-05,3.8493e-06,0.44035,0.00044023,-0.00064164,0.00017042,0.0,0.0,0.072186,-0.0001541,0.00019823,4.1679e-06,7.5951e-07,-0.0095308,5.1921e-06,4.5779e-05,1.4968e-05,0.010011,1.8515e-05,5.7386e-05,7155.8,0.0,0.0,0.0098614,-0.0014545,0.005545,1.223591988890879e-05,2.9984486049135133e-06,0.0314181358972312,0.0810707138719089,0.1641950604004487,0.1166243606581593,0.0030750734107251,0.0297704112272299,0.0003034220245384,5.673470305947801e-07,1.540864414740935e-07,3.897983186387567e-06,0.573522968724606,33.54176875989332,0.2769055066193884,0.19474210991563823,0.19474210991563823,0.2769055066193884
333,333,333,333,333,333,333,333.0,-42.5,-37.5,0.0,6.0,21.602,1.4613e-06,0.07154,0.21446,0.45441,0.18258,0.0058947,0.054916,406.11,0.7559599999999999,0.20538,0.00018304,0.0,0.0,-5.3486e-05,0.0,0.0,-0.61553,1.236e-05,-8.1969e-05,0.00045216,0.0,-0.00014566,0.0,-4.1422e-05,0.10475,-0.00037209,0.00012187,0.00033835,-1.3325e-05,-1.0627e-05,3.1131e-06,0.41989,0.00041378,-0.00061873,0.00016353,0.0,0.0,0.069537,-0.00015056,0.00018768,4.2027e-06,8.1937e-07,-0.0092493,4.6093e-06,4.5517e-05,1.4909e-05,0.010227,1.615e-05,5.5958e-05,6820.4,0.0,0.0,0.009365,-0.001398,0.0052891,1.7590298816887856e-05,2.25489208585354e-06,0.0353877366444533,0.0635980462317645,0.1750196536229263,0.1504112661107864,0.00291123576944,0.0351694522013314,0.0003345575598655,6.227675579423274e-07,1.6919413864516009e-07,2.931359711609601e-06,0.5371444833471214,35.541493481566185,0.25632590918055087,0.18405345795882036,0.18405345795882036,0.25632590918055087
334,334,334,334,334,334,334,334.0,-42.5,-37.5,6.0,12.0,21.71,1.3749e-06,0.084373,0.23802,0.4482,0.14306,0.0037006,0.0651,370.85,0.7578,0.20588,0.00020315,0.0,0.0,-5.9918e-05,0.0,0.0,-0.68185,1.7624e-05,-9.3226e-05,0.00050755,0.0,-0.00016599,0.0,-4.7977e-05,0.11234,-0.00040697,0.00014988,0.00037755,-1.3489e-05,-1.2622e-05,2.4273e-06,0.4704,0.00045963,-0.00070327,0.00018486,0.0,0.0,0.077985,-0.00017253,0.00020313,5.3141e-06,1.1398e-06,-0.01101,4.7436e-06,5.4812e-05,1.8807e-05,0.012665,1.5573e-05,6.6167e-05,7569.5,0.0,0.0,0.010365,-0.0015815,0.0059133,1.97049903182338e-05,3.870293693381649e-06,0.0458538965807098,0.0775496475403889,0.1896617253841013,0.1294834582388575,0.0020079676920872,0.0458053916714326,0.0003356559519633,6.858839972976811e-07,1.8634177535450853e-07,5.031381801396145e-06,0.5092727780488735,40.31076391930617,0.23139196756264854,0.1861486436881591,0.1861486436881591,0.23139196756264854
335,335,335,335,335,335,335,335.0,-42.5,-37.5,12.0,18.0,21.754,1.3505e-06,0.092888,0.24128,0.4311,0.16913,0.0030644,0.051562,534.75,1.0539,0.28672,0.00022712,0.0,0.0,-6.7097e-05,0.0,0.0,-0.76356,2.1544e-05,-0.00010227,0.00056677,0.0,-0.00018585,0.0,-5.3533e-05,0.12632,-0.00045538,0.00017318,0.00042143,-1.4842e-05,-1.4349e-05,2.8377e-06,0.5285,0.00051697,-0.00079013,0.00020741,0.0,0.0,0.086401,-0.0001971,0.00022531,6.141e-06,1.3605e-06,-0.012593,5.1357e-06,6.2612e-05,2.1008e-05,0.014331,1.7237e-05,7.3155e-05,8541.6,0.0,0.0,0.01174,-0.0018021,0.0066252,4.224393847003592e-05,3.576152181820826e-06,0.0541197615916996,0.0842774154510607,0.1955732147957385,0.1641119572680386,0.00178259850063,0.0388945609939516,0.0005188841077814,1.0226310634706194e-06,2.782130928155385e-07,4.6489978363670745e-06,0.4606698373584549,40.847905935921126,0.22369882798736979,0.19271179863241328,0.19271179863241328,0.22369882798736979
336,336,336,336,336,336,336,336.0,-42.5,-37.5,18.0,24.0,21.711,1.3739e-06,0.074474,0.23205,0.44401,0.15629,0.0099078,0.060404,426.7,1.1338,0.30853,0.00019038,0.0,0.0,-5.6016e-05,0.0,0.0,-0.63865,1.7428e-05,-8.6916e-05,0.00047396,0.0,-0.00015481,0.0,-4.4633e-05,0.10642,-0.00038281,0.00014006,0.00035318,-1.2916e-05,-1.1814e-05,2.2833e-06,0.4406,0.00043308,-0.00065807,0.00017286,0.0,0.0,0.072385,-0.00016314,0.000191,5.0142e-06,1.0827e-06,-0.010402,4.3479e-06,5.1299e-05,1.7388e-05,0.011647,1.4631e-05,6.1707e-05,7108.1,0.0,0.0,0.0098256,-0.001506,0.0055474,4.092398677754331e-05,2.9777478424219723e-06,0.0386942783176547,0.0722798537367275,0.1796262945877674,0.1352373260954087,0.005139621325632,0.0406322270124663,0.0003692223881559,9.810741591079046e-07,2.669701978387387e-07,3.871072195148565e-06,0.5279721556850152,39.58724414366548,0.2373777088272731,0.18245918289274932,0.18245918289274932,0.2373777088272731
337,337,337,337,337,337,337,337.0,-42.5,-37.5,24.0,30.0,21.628,1.3977e-06,0.081718,0.23875,0.44024,0.17582,0.0054932,0.056856,385.66,0.8254099999999999,0.22434,0.000178,0.0,0.0,-5.1892e-05,0.0,0.0,-0.59565,1.3847e-05,-7.959399999999998e-05,0.00044355,0.0,-0.00014396,0.0,-4.1182e-05,0.099894,-0.00035814,0.00012958,0.00033082,-1.1927e-05,-1.0821e-05,2.5831e-06,0.41052,0.00040283,-0.00061032,0.00016076,0.0,0.0,0.066687,-0.00015016,0.00017704,4.4878e-06,9.3277e-07,-0.0094951,4.3811e-06,4.6721e-05,1.5594e-05,0.010444,1.4452e-05,5.5854e-05,6604.1,0.0,0.0,0.0090718,-0.0013732,0.0051539,4.580902821614229e-05,2.959243743897461e-06,0.0434511421684191,0.0761062756641756,0.1822670047841527,0.1556951402863923,0.0029162227913984,0.0391401627374302,0.0003415162541397,7.309312122841034e-07,1.9866140241070005e-07,3.8470168670667e-06,0.50002899043245,39.16451049309093,0.23727950225328295,0.18469844888742423,0.18469844888742423,0.23727950225328295
338,338,338,338,338,338,338,338.0,-42.5,-37.5,30.0,36.0,21.649,1.4309e-06,0.054488,0.27483,0.43066,0.18405,0.003573,0.052769,406.31,0.90576,0.24627,0.00019371,0.0,0.0,-5.6657e-05,0.0,0.0,-0.64949,1.4849e-05,-9.034e-05,0.00048602,0.0,-0.00015692,0.0,-4.4768e-05,0.11028,-0.00039666,0.00013633,0.00036127,-1.3295e-05,-1.1551e-05,3.1371e-06,0.44503,0.00044212,-0.0006595,0.00017504,0.0,0.0,0.0727629999999999,-0.00016236,0.00019656,4.668e-06,9.4505e-07,-0.010041,4.8651e-06,4.9669e-05,1.6484e-05,0.011032,1.6675e-05,6.0433e-05,7220.899999999999,0.0,0.0,0.009966,-0.0014965,0.0056412,6.142590677351382e-05,2.3577407950341686e-06,0.0292930792466272,0.0885771940811878,0.1802742860911644,0.1647871317242443,0.0019178250896891,0.0367287273281676,0.0003637851643079,8.109621973950097e-07,2.2049512050926186e-07,3.06506303354442e-06,0.4979900911066914,37.80294657276728,0.24559286100121125,0.19293078565974595,0.19293078565974595,0.24559286100121125
339,339,339,339,339,339,339,339.0,-42.5,-37.5,36.0,42.0,21.623,1.5009e-06,0.053518,0.28498,0.46646,0.14744,0.0032629,0.046204,254.32,0.7877199999999999,0.21405,0.0001887,0.0,0.0,-5.4542e-05,0.0,0.0,-0.63167,1.2423e-05,-8.9465e-05,0.0004714,0.0,-0.00015007,0.0,-4.2423e-05,0.1097,-0.00039692,0.00012166,0.00035352,-1.4041e-05,-1.0778e-05,3.4664e-06,0.4299,0.00043451,-0.00063459,0.00016829,0.0,0.0,0.070113,-0.00015392,0.00019695,4.1461e-06,7.655e-07,-0.0093828,5.1909e-06,4.5747e-05,1.4875e-05,0.0099453,1.7909e-05,5.7539e-05,7025.2,0.0,0.0,0.0098418,-0.0014501,0.0055151,5.433688424714671e-05,1.759309733456434e-06,0.0305942915996999,0.0976671534648611,0.2076299615474439,0.1403715715681674,0.0018623277341464,0.0341966023558628,0.0002421276321297,7.499558759880415e-07,2.037882182187076e-07,2.287102653493364e-06,0.4873766270569603,35.94027263507552,0.2619109239673936,0.215423482413789,0.215423482413789,0.2619109239673936
340,340,340,340,340,340,340,340.0,-42.5,-37.5,42.0,48.0,21.633,1.5394e-06,0.0797459999999999,0.25492,0.46025,0.1549,0.00056875,0.045399,195.77,0.58908,0.15982,0.00019936,0.0,0.0,-5.7143e-05,0.0,0.0,-0.66906,9.7799e-06,-9.1293e-05,0.00049448,0.0,-0.00015616,0.0,-4.4033e-05,0.11669,-0.00041632,0.00012618,0.00037206,-1.5069e-05,-1.1041e-05,4.0874e-06,0.45413,0.00045514,-0.00066631,0.00017586,0.0,0.0,0.073953,-0.00015997,0.0002079,4.1211e-06,7.195700000000001e-07,-0.0096229,5.71e-06,4.6632e-05,1.4967e-05,0.010081,1.9481e-05,5.8852e-05,7431.1,0.0,0.0,0.010292,-0.0015022,0.0058141,5.255031602449929e-05,1.3311742432409598e-06,0.0454337210644096,0.0870696764172003,0.2041729883298731,0.1469752238340815,0.0003235211138749,0.0334871773720569,0.0001857542903163,5.589423166958085e-07,1.5164351370666824e-07,1.7305265162132476e-06,0.4822956149755727,33.885276601500415,0.27520709652804953,0.2242366330884317,0.2242366330884317,0.27520709652804953
341,341,341,341,341,341,341,341.0,-42.5,-37.5,48.0,54.0,21.608,1.5449e-06,0.086813,0.32208,0.415,0.13555,0.00018587,0.043195,172.6,0.57012,0.15464,0.00019957,0.0,0.0,-5.7239e-05,0.0,0.0,-0.66946,9.9062e-06,-9.1733e-05,0.00049625,0.0,-0.00015635,0.0,-4.4169e-05,0.11684,-0.00042233,0.00012359,0.00037297,-1.5255e-05,-1.1011e-05,3.9593e-06,0.45425,0.00045854,-0.00066887,0.00017581,0.0,0.0,0.0737079999999999,-0.00015832,0.00021059,4.0811e-06,7.092e-07,-0.0095676,5.6775e-06,4.6513e-05,1.5062e-05,0.010034,1.9828e-05,5.9826e-05,7432.899999999999,0.0,0.0,0.010352,-0.001508,0.0058204,5.8256263178735104e-05,1.03293955623712e-06,0.0514907540526757,0.1145254130138147,0.1916583183598207,0.133895913596578,0.0001100691485339,0.0331696449231291,0.0001704938007139,5.631629528563706e-07,1.5275296258631365e-07,1.3428214231082557e-06,0.4749180451646604,33.40166771621996,0.28812788043261106,0.24123715814970773,0.24123715814970773,0.28812788043261106
342,342,342,342,342,342,342,342.0,-42.5,-37.5,54.0,60.0,21.601,1.5209e-06,0.064308,0.2555,0.44254,0.1775,0.00063532,0.053556,210.9,0.42588,0.11526,0.00019765,0.0,0.0,-5.7127e-05,0.0,0.0,-0.66238,1.0182e-05,-9.0276e-05,0.00049143,0.0,-0.00015619,0.0,-4.4218e-05,0.11434,-0.00040967,0.00012646,0.00036899,-1.5136e-05,-1.1105e-05,3.8338e-06,0.45097,0.00044964,-0.00066483,0.00017589,0.0,0.0,0.073226,-0.00015927,0.00020658,4.1917e-06,7.365400000000001e-07,-0.0096378,5.5369e-06,4.6984e-05,1.5358e-05,0.01034,1.8886e-05,5.9277e-05,7332.3,0.0,0.0,0.010113,-0.0014796,0.0057354,5.678490081726267e-05,8.528947088120908e-07,0.0361005415115821,0.0859870875771043,0.1934355683853178,0.1659473739289312,0.0003560844929234,0.0389242006730615,0.000197173527671,3.981615076555113e-07,1.0775827785379505e-07,1.1087631214557184e-06,0.4789927174249753,35.35172970600698,0.26328335324893337,0.21140303110624542,0.21140303110624542,0.26328335324893337
343,343,343,343,343,343,343,343.0,-42.5,-37.5,60.0,66.0,21.629,1.5184e-06,0.08798,0.25265,0.44896,0.13549,0.0040356,0.055311,177.92,0.35352,0.095511,0.00018861,0.0,0.0,-5.4518e-05,0.0,0.0,-0.63035,9.5944e-06,-8.6564e-05,0.0004673,0.0,-0.00014894,0.0,-4.2117e-05,0.1097,-0.00039124,0.00011654,0.00035101,-1.4609e-05,-1.0595e-05,3.4449e-06,0.42875,0.00042949,-0.00063312,0.00016782,0.0,0.0,0.069654,-0.00015186,0.00019863,4.0576e-06,7.2141e-07,-0.009252,5.3496e-06,4.5068e-05,1.4751e-05,0.0097236,1.785e-05,5.7385e-05,6993.3,0.0,0.0,0.009648,-0.0014141,0.0054825,6.311831078212779e-05,7.01730545995997e-07,0.0514599522362062,0.0885927831616049,0.2044693232520689,0.1319823866251112,0.0023567057151225,0.0418851223330524,0.0001733139436735,3.443679483335252e-07,9.303837721566905e-08,9.12249709794796e-07,0.4790152430357967,35.99989059794661,0.2680600731759578,0.22302345047809743,0.22302345047809743,0.2680600731759578
344,344,344,344,344,344,344,344.0,-42.5,-37.5,66.0,72.0,21.63,1.5429e-06,0.064698,0.24136,0.46754,0.14949,0.0097291,0.050829,162.2,0.28113,0.0757479999999999,0.00018589,0.0,0.0,-5.3463e-05,0.0,0.0,-0.62212,7.724199999999998e-06,-8.5692e-05,0.0004598,0.0,-0.00014597,0.0,-4.1065e-05,0.10882,-0.00038451,0.00011324,0.00034615,-1.4786e-05,-1.0384e-05,3.815e-06,0.42282,0.00042084,-0.00062222,0.00016491,0.0,0.0,0.068553,-0.00014848,0.00019705,3.934e-06,6.745000000000001e-07,-0.0091413,5.4351e-06,4.3931e-05,1.3944e-05,0.0093369,1.8198e-05,5.4994e-05,6896.7,0.0,0.0,0.009489,-0.0013784,0.0054131,5.1873548489714086e-05,0.0,0.0344046695331445,0.0769458947105045,0.1935888752921121,0.1323920754546951,0.0051654840263056,0.0349945938419526,0.0001436483687118,2.489757453513844e-07,6.708431956346409e-08,0.0,0.5223125691640188,33.89616071118947,0.28215252502408433,0.21257195905975645,0.21257195905975645,0.28215252502408433
345,345,345,345,345,345,345,345.0,-42.5,-37.5,72.0,78.0,21.72,1.5068e-06,0.0844879999999999,0.24539,0.45221,0.14704,0.0016589,0.060114,191.2,0.37363,0.101,0.00017525,0.0,0.0,-5.0935e-05,0.0,0.0,-0.5897,9.362200000000002e-06,-8.0442e-05,0.00043572,0.0,-0.00013944,0.0,-3.952e-05,0.10177,-0.00036284,0.00011087,0.00032671,-1.3399e-05,-9.9514e-06,3.1619e-06,0.40171,0.00039963,-0.00059297,0.00015691,0.0,0.0,0.06561,-0.00014214,0.00018486,3.8259e-06,6.8884e-07,-0.0087066,4.8385e-06,4.251e-05,1.4021e-05,0.0094184,1.6305e-05,5.3779e-05,6543.3,0.0,0.0,0.0089832,-0.0013224,0.0051296,6.708793827191573e-05,3.965479495259523e-07,0.0477140433461909,0.0830809919955807,0.1988503877494386,0.1382961209105261,0.0009353695306367,0.0439531165628942,0.000179830102816,3.514117223599012e-07,9.499393506503769e-08,5.15512334383738e-07,0.4869216933977032,34.898955378415884,0.27631289482320376,0.22083568255976757,0.22083568255976757,0.27631289482320376
346,346,346,346,346,346,346,346.0,-42.5,-37.5,78.0,84.0,21.84,1.3842e-06,0.088466,0.24472,0.43283,0.15064,0.0030945,0.072686,289.8,0.55848,0.15147,0.00017188,0.0,0.0,-5.0919e-05,0.0,0.0,-0.57718,1.4026e-05,-8.1686e-05,0.00043042,0.0,-0.00014106,0.0,-4.0669e-05,0.095759,-0.00034489,0.00012621,0.00032025,-1.2037e-05,-1.0745e-05,1.9579e-06,0.39879,0.00038984,-0.00060092,0.00015775,0.0,0.0,0.06519,-0.00014691,0.00017592,4.5249e-06,9.4999e-07,-0.009403,4.1789e-06,4.6949e-05,1.607e-05,0.010725,1.3159e-05,5.6766e-05,6442.8,0.0,0.0,0.0088041,-0.0013356,0.0050647,6.429168309947245e-05,0.0,0.0536235762076179,0.088928807514637,0.2042828117341278,0.1520698100929692,0.0018727581279103,0.0570417721480333,0.0002925506569632,5.637808519697387e-07,1.5290768809600405e-07,0.0,0.4418229051461014,40.14042298249132,0.23686256465280828,0.20798233083996395,0.20798233083996395,0.23686256465280828
347,347,347,347,347,347,347,347.0,-42.5,-37.5,84.0,90.0,22.021,1.3277e-06,0.093077,0.17142,0.47311,0.16353,0.0080981,0.0898579999999999,267.64,0.41639,0.11267,0.00016987,0.0,0.0,-5.1156e-05,0.0,0.0,-0.57233,1.6704e-05,-8.3152e-05,0.00042708,0.0,-0.00014272,0.0,-4.1506e-05,0.09356,-0.00033614,0.00013002,0.00031735,-1.2225e-05,-1.1285e-05,1.1946e-06,0.39909,0.00038778,-0.00061051,0.00015966,0.0,0.0,0.064706,-0.00015242,0.00017574,5.0312e-06,1.1293e-06,-0.0099651,3.7531e-06,5.0229e-05,1.741e-05,0.011502,1.1238e-05,5.9303e-05,6424.5,0.0,0.0,0.0088018999999999,-0.001357,0.0050864,7.048792195179314e-05,0.0,0.0509935591749655,0.0563025494596659,0.2018227712203672,0.1492085461027582,0.0044296346146802,0.0637371372346236,0.0002442009128535,3.7992384584924773e-07,1.0280270830671904e-07,0.0,0.4731906306315797,41.92355143224818,0.2285257032389691,0.18103603962747278,0.18103603962747278,0.2285257032389691
348,348,348,348,348,348,348,348.0,-42.5,-37.5,90.0,96.0,22.068,1.2989e-06,0.063152,0.24594,0.43811,0.1489,0.010361,0.0855169999999999,486.45,0.50067,0.13568,0.00016895,0.0,0.0,-5.1004e-05,0.0,0.0,-0.56942,1.8648e-05,-8.4722e-05,0.00043146,0.0,-0.00014409,0.0,-4.2272e-05,0.092957,-0.00033903,0.00013567,0.00031788,-1.1324e-05,-1.15e-05,1.1012e-06,0.39872,0.00039013,-0.00061279,0.00015994,0.0,0.0,0.064159,-0.00015237,0.00017314,5.2776e-06,1.2334e-06,-0.010221,3.4723e-06,5.1577e-05,1.8042e-05,0.011605,1.0892e-05,6.007e-05,6440.4,0.0,0.0,0.0087935,-0.0013686,0.0050892,8.100728003526446e-05,0.0,0.0351140574884728,0.0819816579742783,0.1896759037663704,0.1378833790760671,0.0057518480032332,0.061561503868364,0.0004504591655577,4.636270745602049e-07,1.2564148336494818e-07,0.0,0.4874995941090632,42.32949960225201,0.23177316132538242,0.18735400346140332,0.18735400346140332,0.23177316132538242
349,349,349,349,349,349,349,349.0,-42.5,-37.5,96.0,102.0,21.995,1.338e-06,0.0741679999999999,0.25075,0.45969,0.13102,0.0075397,0.0784249999999999,167.82,0.50491,0.13684,0.00017267,0.0,0.0,-5.1829e-05,0.0,0.0,-0.58083,1.6924e-05,-8.6135e-05,0.00043883,0.0,-0.00014558,0.0,-4.2279e-05,0.094843,-0.00034639,0.00013464,0.00032546,-1.2464e-05,-1.1359e-05,1.5241e-06,0.40554,0.00039573,-0.00062214,0.0001625,0.0,0.0,0.06531,-0.0001529,0.00018019,5.0069e-06,1.1033e-06,-0.010053,3.9129e-06,5.0311e-05,1.7399e-05,0.011415,1.2086e-05,5.9631e-05,6521.0,0.0,0.0,0.0089604,-0.0013768,0.005198,6.614574302261656e-05,0.0,0.0434970516854433,0.0881612655654986,0.2099149635881836,0.1279688187666286,0.004414780737434,0.0595471028556008,0.0001639118238849,4.931517041936992e-07,1.3365328316307026e-07,0.0,0.4662653324293159,41.14729771982758,0.2357410016339343,0.2012056722189528,0.2012056722189528,0.2357410016339343
350,350,350,350,350,350,350,350.0,-42.5,-37.5,102.0,108.0,21.888,1.4232e-06,0.0830739999999999,0.21913,0.47513,0.15066,0.0041325,0.07208,275.82,0.46212,0.12516,0.00018215,0.0,0.0,-5.3809e-05,0.0,0.0,-0.61471,1.3001e-05,-8.7129e-05,0.00045582,0.0,-0.00014913,0.0,-4.2536e-05,0.10372,-0.00037022,0.00012587,0.00034102,-1.3788e-05,-1.1133e-05,2.1794e-06,0.42365,0.00041609,-0.00063636,0.00016749,0.0,0.0,0.06874,-0.00015509,0.00019198,4.5846e-06,9.223e-07,-0.0098269,4.7989e-06,4.8525e-05,1.6387e-05,0.010842,1.4773e-05,6.0166e-05,6882.3,0.0,0.0,0.009418,-0.0014146,0.0054229,7.014798271291936e-05,0.0,0.0468722278397579,0.0741217960604744,0.2087363167502673,0.1415701689878347,0.0023279580853546,0.0526536046879933,0.0002591788398394,4.342387262223432e-07,1.1760867085170184e-07,0.0,0.4733880489183681,37.86910924685653,0.2539181092017774,0.2050288196968082,0.2050288196968082,0.2539181092017774
351,351,351,351,351,351,351,351.0,-42.5,-37.5,108.0,114.0,21.73,1.5329e-06,0.051317,0.25321,0.4475,0.17652,0.0055934,0.061615,350.43,0.34576,0.093394,0.00018109,0.0,0.0,-5.2402e-05,0.0,0.0,-0.61018,8.5434e-06,-8.4726e-05,0.0004515,0.0,-0.00014389,0.0,-4.0511e-05,0.10693,-0.00037591,0.00011173,0.00033898,-1.4167e-05,-1.0207e-05,3.2542e-06,0.41529,0.00041272,-0.00061261,0.00016203,0.0,0.0,0.066971,-0.00014597,0.00019293,3.8836e-06,6.902300000000001e-07,-0.0090101,5.1824e-06,4.3517e-05,1.4164e-05,0.009277,1.7088e-05,5.5777e-05,6814.3,0.0,0.0,0.0092836,-0.0013548,0.0053323,5.769781009288291e-05,0.0,0.0261049106500201,0.0772210009018367,0.1772511576513626,0.1495471647947627,0.0028408522700634,0.0405798335254261,0.0002968831461535,2.929267374769837e-07,7.912309035147331e-08,0.0,0.526100127200454,34.16168165569097,0.2783641758624579,0.20125131315027883,0.20125131315027883,0.2783641758624579
