,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,PIXEL_INDEX,MIN_LAT (deg),MAX_LAT(deg),MIN_LON deg,MAX_LON deg,AM g/mol,NEUTRON_DEN g/cm3,W_MGOg/g,W_AL2O3g/g,W_SIO2g/g,W_CAOg/g,W_TIO2g/g,W_FEO g/g,W_K ppm,W_THppm,W_U ppm,E[00],E[01],E[02],E[03],E[04],E[05],E[06],E[07],E[08],E[11],E[12],E[13],E[14],E[15],E[16],E[17],E[18],E[22],E[23],E[24],E[25],E[26],E[27],E[28],E[33],E[34],E[35],E[36],E[37],E[38],E[44],E[45],E[46],E[47],E[48],E[55],E[56],E[57],E[58],E[66],E[67],E[68],E[77],E[78],E[88],H,Sm,Mg,Al,Si,Ca,Ti,Fe,K,Th,U,Gd,O,sigma_a_calc,thermal_flux,thermal_flux_no_correction,thermal_flux_const_temp,thermal_flux_temp_varying
0,0,0,0,0,0,0,0,0,0,0,0.0,-90.0,-80.0,-180.0,180.0,21.69,1.511e-06,0.076125,0.27394,0.449,0.16137,0.0012562,0.051815,427.18,0.79407,0.21578,1.6085e-06,0.0,0.0,-4.5941e-07,0.0,0.0,-0.0053954,3.5714e-08,-6.5936e-07,3.9236e-06,0.0,-1.2427e-06,0.0,-3.6038e-07,0.00098139,-3.3256e-06,9.9785e-07,2.9494e-06,-1.1325e-07,-8.9277e-08,2.8653e-08,0.0036694,3.5858e-06,-5.3448e-06,1.3935e-06,0.0,0.0,0.00058501,-1.1972e-06,1.6118e-06,3.4855e-08,6.6466e-09,-8.045899999999998e-05,4.6853e-08,3.8242e-07,1.283e-07,7.5009e-05,1.633e-07,4.8687e-07,59.638,0.0,0.0,8.0592e-05,-1.1773e-05,4.6219e-05,0.0001052355367207,0.0,0.0437687342479931,0.0944247306857711,0.2010102074799195,0.1545193221318773,0.0007211195858813,0.03857047976328,0.0004090448288299,7.603591629501137e-07,2.066194418393536e-07,0.0,0.4664701587611218,34.46042866855614,0.2830826079636236,0.2115480086490709,0.2830826079636236,0.2841619757196043
1,1,1,1,1,1,1,1,1,1,1,1.0,-80.0,-60.0,-180.0,-135.0,21.917,1.219e-06,0.0883629999999999,0.22232,0.45014,0.15223,0.0045528,0.0821599999999999,805.5,1.8242,0.49702,6.8781e-06,0.0,0.0,-2.051e-06,0.0,0.0,-0.022954,6.7586e-07,-2.8447e-06,1.6886e-05,0.0,-5.6308e-06,0.0,-1.7231e-06,0.0038646,-1.3265e-05,5.5956e-06,1.2446e-05,-3.2279e-07,-4.7426e-07,4.0627e-08,0.0159,1.5302e-05,-2.4016e-05,6.213e-06,0.0,0.0,0.0026409,-5.8804e-06,6.1898e-06,2.3246e-07,5.8356e-08,-0.00042271,1.1504e-07,2.1335e-06,7.856699999999999e-07,0.00049901,4.2946e-07,2.3669e-06,253.75,0.0,0.0,0.00034785,-5.5362e-05,0.0001996,5.751772160786117e-05,3.3491751730836107e-06,0.0486133223059434,0.0733258330560977,0.192826867433063,0.1394788670844879,0.0025007785948583,0.0585205147509973,0.000738029478004,1.6714008364679949e-06,4.553884682278932e-07,4.353927725008694e-06,0.4839284396827373,44.19309713013872,0.21668031353953238,0.17130960806871653,0.21668031353953238,0.21417082339478516
2,2,2,2,2,2,2,2,2,2,2,2.0,-80.0,-60.0,-135.0,-90.0,21.877,1.4485e-06,0.073996,0.25775,0.44824,0.1555,0.0013515,0.055366,443.76,1.0176,0.2768,6.2426e-06,0.0,0.0,-1.8194e-06,0.0,0.0,-0.020901,2.1803e-07,-2.6696e-06,1.531e-05,0.0,-4.9314e-06,0.0,-1.4372e-06,0.0037388,-1.2712e-05,4.1052e-06,1.1416e-05,-3.8623e-07,-3.6477e-07,1.06e-07,0.014175,1.3967e-05,-2.1009e-05,5.5032e-06,0.0,0.0,0.0023252,-4.8838e-06,6.1921e-06,1.49e-07,3.0024e-08,-0.00032196,1.6913e-07,1.5904e-06,5.3811e-07,0.00034589,5.9323e-07,1.9463e-06,230.93,0.0,0.0,0.00031626,-4.717e-05,0.00018278,5.7824326679366976e-05,1.846880324439718e-06,0.040814051382847,0.085230249304042,0.1925072817596259,0.1428417525673797,0.0007442679776054,0.0395373418958148,0.0004076363737574,9.347637775727688e-07,2.542675055347312e-07,2.4009444217716333e-06,0.4978541575562188,35.9005743020772,0.26360666082488443,0.20267489728396934,0.26360666082488443,0.2629506748945474
3,3,3,3,3,3,3,3,3,3,3,3.0,-80.0,-60.0,-90.0,-45.0,21.692,1.554e-06,0.063503,0.27253,0.45109,0.15816,0.0024823,0.044953,252.53,0.48212,0.13062,5.9512e-06,0.0,0.0,-1.7012e-06,0.0,0.0,-0.019817,2.9967e-08,-2.5387e-06,1.4521e-05,0.0,-4.581e-06,0.0,-1.3168e-06,0.0036565,-1.2266e-05,3.4071e-06,1.0892e-05,-4.0419e-07,-3.2318e-07,1.2767e-07,0.013297,1.3212e-05,-1.9466e-05,5.1358e-06,0.0,0.0,0.0021499,-4.411e-06,6.0471e-06,1.2274000000000005e-07,2.1523e-08,-0.00028355,1.7841e-07,1.3784e-06,4.5168e-07,0.00028457,6.3126e-07,1.7587e-06,217.56,0.0,0.0,0.00029693,-4.2754e-05,0.00017248,6.152228848229828e-05,1.376953643401044e-06,0.0334896937632166,0.0861638054557075,0.1852316614781294,0.1389110849776427,0.0013070223721282,0.030692938598237,0.0002217957529679,4.234434262103003e-07,1.1472284977098949e-07,1.7900397364213571e-06,0.5239167701538323,32.53011753347323,0.29109997827272915,0.21214758538579312,0.29109997827272915,0.29143419622357203
4,4,4,4,4,4,4,4,4,4,4,4.0,-80.0,-60.0,-45.0,0.0,21.661,1.5517e-06,0.06606,0.2822,0.44403,0.16435,0.0013358,0.04484,240.79,0.55625,0.15086,6.6052e-06,0.0,0.0,-1.887e-06,0.0,0.0,-0.021972,4.3699e-08,-2.8076e-06,1.612e-05,0.0,-5.081e-06,0.0,-1.4625e-06,0.0040523,-1.3607e-05,3.8001e-06,1.2082e-05,-4.4265e-07,-3.5785e-07,1.4075e-07,0.014728,1.4656e-05,-2.1555e-05,5.6909e-06,0.0,0.0,0.0023889,-4.8884e-06,6.6734e-06,1.3571e-07,2.3902e-08,-0.0003129,1.9646e-07,1.5241e-06,5.024e-07,0.0003163,6.9838e-07,1.9523e-06,240.63,0.0,0.0,0.00032896,-4.7425e-05,0.00019083,4.4463150956918106e-05,1.6186820208190216e-06,0.0348509410216948,0.0892537702971724,0.1823993734613065,0.1444005879973176,0.0007036054575053,0.030626995897825,0.000211562017547,4.88730313802908e-07,1.3254805418482101e-07,2.104286627064728e-06,0.5175043564516583,32.82916353717611,0.28447183096651474,0.20812006826120966,0.28447183096651474,0.2835598876652289
5,5,5,5,5,5,5,5,5,5,5,5.0,-80.0,-60.0,0.0,45.0,21.678,1.5703e-06,0.068243,0.27855,0.4388,0.1596,0.0020395,0.043242,229.65,0.45553,0.12336,6.4847e-06,0.0,0.0,-1.8468e-06,0.0,0.0,-0.021599,1.0519e-08,-2.7278e-06,1.58e-05,0.0,-4.9622e-06,0.0,-1.4245e-06,0.0040063,-1.3408e-05,3.6498e-06,1.1856e-05,-4.3825e-07,-3.4744e-07,1.4396e-07,0.014455,1.4392e-05,-2.1098e-05,5.5648e-06,0.0,0.0,0.0023416,-4.7541e-06,6.5768e-06,1.3042000000000005e-07,2.228e-08,-0.00030489,1.952e-07,1.4772e-06,4.8259e-07,0.00030458,6.9761e-07,1.895e-06,236.77,0.0,0.0,0.00032289,-4.6317e-05,0.00018744,5.108536443024124e-05,1.4297426380709192e-06,0.0364749971543029,0.0892552849286719,0.182616016171933,0.1420670481325407,0.0010883602868454,0.0299230449795128,0.0002044216641831,4.054874839336862e-07,1.0980821464680597e-07,1.858665429492195e-06,0.5183159376138133,32.5281273462395,0.28904531264126454,0.21266445135017023,0.28904531264126454,0.28948751474359635
6,6,6,6,6,6,6,6,6,6,6,6.0,-80.0,-60.0,45.0,90.0,21.794,1.5384e-06,0.069858,0.26802,0.44436,0.15854,0.0032079,0.048803,233.0,0.6102,0.16558,6.2134e-06,0.0,0.0,-1.7872e-06,0.0,0.0,-0.020729,6.8721e-08,-2.6778e-06,1.5188e-05,0.0,-4.8166e-06,0.0,-1.3861e-06,0.0038057,-1.2826e-05,3.6516e-06,1.1379e-05,-4.191e-07,-3.4228e-07,1.2693e-07,0.013936,1.3864e-05,-2.0504e-05,5.3996e-06,0.0,0.0,0.0022626,-4.6696e-06,6.3295e-06,1.3194e-07,2.3719e-08,-0.00030116,1.8381e-07,1.4702e-06,4.8428e-07,0.00030695,6.4812e-07,1.8653e-06,228.14,0.0,0.0,0.00031267,-4.5323e-05,0.00018135,6.275912523893149e-05,1.0889594660526863e-06,0.037495953081502,0.0862440363086677,0.1857112855933396,0.1417197627413922,0.0017190990142289,0.0339138914317044,0.0002082799591191,5.45461077487054e-07,1.480128567851629e-07,1.4156473058684923e-06,0.5129217346641006,33.55672354714609,0.28261969882894655,0.20994107302086787,0.28261969882894655,0.28347303990509787
7,7,7,7,7,7,7,7,7,7,7,7.0,-80.0,-60.0,90.0,135.0,21.76,1.4952e-06,0.074855,0.27428,0.45074,0.15871,0.0021993,0.052625,337.96,0.66635,0.18091,6.0795e-06,0.0,0.0,-1.7593e-06,0.0,0.0,-0.020265,1.1508e-07,-2.6053e-06,1.488e-05,0.0,-4.7551e-06,0.0,-1.3756e-06,0.0036762,-1.2403e-05,3.7257e-06,1.1119e-05,-3.9597e-07,-3.4349e-07,1.1422000000000005e-07,0.013674,1.3505e-05,-2.0184e-05,5.315e-06,0.0,0.0,0.0022247,-4.6254e-06,6.1135e-06,1.3601e-07,2.5832e-08,-0.00030147,1.739e-07,1.4835e-06,4.959e-07,0.00031516,6.0701e-07,1.8553e-06,222.72,0.0,0.0,0.00030374,-4.4508e-05,0.0001766399999999,7.295736226718873e-05,7.655099050332669e-07,0.041566735691973,0.0913088488742857,0.1948885366688034,0.1467752099887806,0.0012193303953202,0.0378338093262448,0.0003125458381185,6.162413280576142e-07,1.673057982425197e-07,9.95162876543247e-07,0.4860194816342984,34.79747251164634,0.27520275613803835,0.21151402603767142,0.27520275613803835,0.2743360905325518
8,8,8,8,8,8,8,8,8,8,8,8.0,-80.0,-60.0,135.0,180.0,21.741,1.3358e-06,0.085362,0.2561,0.45343,0.16307,0.001458,0.065614,661.45,1.5306,0.41686,6.7543e-06,0.0,0.0,-1.989e-06,0.0,0.0,-0.022474,4.2965e-07,-2.786e-06,1.651e-05,0.0,-5.3988e-06,0.0,-1.6037e-06,0.0038951,-1.3326e-05,4.9192e-06,1.2252e-05,-3.6554e-07,-4.2259e-07,8.501399999999998e-08,0.015372,1.4957e-05,-2.2924e-05,5.9894e-06,0.0,0.0,0.0025477,-5.4646e-06,6.3445e-06,1.8669e-07,4.2176e-08,-0.00037166,1.5358e-07,1.8601e-06,6.5317e-07,0.00042146,5.4777e-07,2.1681e-06,246.74,0.0,0.0,0.00033832,-5.2066e-05,0.00019422,5.832739765422885e-05,2.7852643872068814e-06,0.0480432479932227,0.0864113875140744,0.1987069779279348,0.1528499015274035,0.0008192889983366,0.047810925379347,0.0006199948940044,1.434672590162776e-06,3.907341016171795e-07,3.620843703368946e-06,0.4646717168532395,40.80780343108517,0.23037441838440115,0.18536861796620097,0.23037441838440115,0.2281409532844186
9,9,9,9,9,9,9,9,9,9,9,9.0,-60.0,-40.0,-180.0,-150.0,22.019,1.1495e-06,0.081607,0.19624,0.46531,0.14717,0.0080758,0.098434,691.33,1.4921,0.40633,1.0434e-05,0.0,0.0,-3.143e-06,0.0,0.0,-0.034935,1.5787e-06,-4.8405e-06,2.6227e-05,0.0,-8.8763e-06,0.0,-2.7251e-06,0.0056528,-2.0059e-05,9.2586e-06,1.9305e-05,-5.594e-07,-7.8923e-07,-8.6624e-09,0.024598,2.3956e-05,-3.7974e-05,9.8015e-06,0.0,0.0,0.0039653,-9.7658e-06,9.6824e-06,4.0644e-07,1.0591e-07,-0.00069535,9.0186e-08,3.5647e-06,1.3296e-06,0.0008395399999999,3.9697e-07,3.8655e-06,390.57,0.0,0.0,0.00054162,-8.869099999999998e-05,0.0003093,6.027228544371397e-05,2.0993406167070865e-06,0.0466484251423015,0.0672497587220939,0.2071033142167793,0.1401045298357142,0.0046090025576852,0.0728479884263466,0.0006581400055128,1.4204659167484491e-06,3.868225426931154e-07,2.7291428017192127e-06,0.4607119330362447,48.00899939530259,0.1996254157890756,0.16808822708990176,0.1996254157890756,0.19778955274606574
10,10,10,10,10,10,10,10,10,10,10,10.0,-60.0,-40.0,-150.0,-120.0,21.868,1.394e-06,0.066621,0.23519,0.46249,0.15315,0.0035427,0.063347,515.02,1.0658,0.28997,9.7586e-06,0.0,0.0,-2.8607e-06,0.0,0.0,-0.032853,7.977e-07,-4.4508e-06,2.4297e-05,0.0,-7.895699999999998e-06,0.0,-2.2855e-06,0.0056622,-2.0009e-05,7.0199e-06,1.8158e-05,-6.6341e-07,-6.0431e-07,1.3121e-07,0.022552,2.2497e-05,-3.3802e-05,8.8326e-06,0.0,0.0,0.0036507,-8.274299999999998e-06,9.8995e-06,2.5193e-07,5.2707e-08,-0.00052737,2.2398e-07,2.6272e-06,8.8803e-07,0.0005864,7.9293e-07,3.1566e-06,366.25,0.0,0.0,0.00050856,-7.8103e-05,0.00028857,6.15761911346098e-05,1.643220865544383e-06,0.0374959695183823,0.0793571228795901,0.2026799908852834,0.1435534898360715,0.0019907633556249,0.0461596332044787,0.0004827484057156,9.990160592052564e-07,2.718002314578234e-07,2.1361871252076977e-06,0.488213655499437,38.44578796917632,0.24549525142584638,0.19975698426927752,0.24549525142584638,0.24552857342916012
11,11,11,11,11,11,11,11,11,11,11,11.0,-60.0,-40.0,-120.0,-90.0,21.816,1.5857e-06,0.045779,0.26634,0.4606,0.16202,0.0037883,0.046356,189.59,0.21736,0.058339,8.7129e-06,0.0,0.0,-2.4883e-06,0.0,0.0,-0.029341,2.6705e-07,-4.0876e-06,2.1648e-05,0.0,-6.8042e-06,0.0,-1.9236e-06,0.0053287,-1.854e-05,5.0912e-06,1.6331e-05,-6.9899e-07,-4.7745e-07,1.8575e-07,0.019797,2.0095e-05,-2.9218e-05,7.687899999999998e-06,0.0,0.0,0.0031473,-6.8364e-06,9.4019e-06,1.7535e-07,2.8736e-08,-0.00041495,2.5329e-07,2.0178e-06,6.447e-07,0.00041765,9.0247e-07,2.6141e-06,326.76,0.0,0.0,0.00045191,-6.5484e-05,0.00025912,5.5899654864672216e-05,9.194631783755924e-07,0.0240569675611422,0.083908237339581,0.1884662562233385,0.1417968301107558,0.0019876081341655,0.0315386712194484,0.0001659255710449,1.902293481846309e-07,5.105718597599917e-08,1.1953021318882697e-06,0.5280212481338142,32.587075190047614,0.2902401792914405,0.21391492506021553,0.2902401792914405,0.2883412358616025
12,12,12,12,12,12,12,12,12,12,12,12.0,-60.0,-40.0,-90.0,-60.0,21.755,1.5532e-06,0.054879,0.26933,0.45522,0.15531,0.0049003,0.051078,75.411,0.13229,0.035114,8.6658e-06,0.0,0.0,-2.4875e-06,0.0,0.0,-0.029011,3.1682e-07,-4.0996e-06,2.1605e-05,0.0,-6.8414e-06,0.0,-1.9362e-06,0.0052224,-1.8253e-05,5.2442e-06,1.6252e-05,-6.8783e-07,-4.8514e-07,1.7423e-07,0.019651,1.9895e-05,-2.9247e-05,7.7106e-06,0.0,0.0,0.0031044,-6.876e-06,9.3016e-06,1.822e-07,3.1008e-08,-0.00041976,2.4875e-07,2.059e-06,6.6417e-07,0.0004273,8.6711e-07,2.6325e-06,321.81,0.0,0.0,0.0004464,-6.5051e-05,0.00025644,6.0349654988208494e-05,1.185401440278679e-06,0.0284299057923894,0.0836464635246815,0.1836223981265059,0.1339960402713174,0.0025345666766368,0.0342583129187943,6.506197535831769e-05,1.1413518876757833e-07,3.029513204614668e-08,1.5410218723622829e-06,0.5333840302056944,33.51170637403457,0.2849227644887522,0.20915708034919023,0.2849227644887522,0.2844491364987429
13,13,13,13,13,13,13,13,13,13,13,13.0,-60.0,-40.0,-60.0,-30.0,21.834,1.3798e-06,0.066113,0.2588,0.44726,0.16236,0.0060848,0.065185,290.48,0.53006,0.14371,9.2632e-06,0.0,0.0,-2.7365e-06,0.0,0.0,-0.030932,7.4362e-07,-4.4153e-06,2.3303e-05,0.0,-7.6312e-06,0.0,-2.2056e-06,0.0053049,-1.8822e-05,6.774e-06,1.7320999999999996e-05,-6.4374e-07,-5.8472e-07,1.1687e-07,0.021319,2.1235e-05,-3.2424e-05,8.5151e-06,0.0,0.0,0.0033965,-7.911199999999998e-06,9.5071e-06,2.4823e-07,5.2804e-08,-0.0005062,2.1559e-07,2.556e-06,8.6506e-07,0.00055909,7.350199999999999e-07,3.0497e-06,343.67,0.0,0.0,0.00047634,-7.2911e-05,0.00027402,3.8424942915080925e-05,2.2041137413115527e-06,0.0351361993403957,0.082456673714967,0.1850815237708826,0.1437044688993301,0.0032286877533685,0.0448516520541803,0.0002571031912162,4.691549075189637e-07,1.2719739606752118e-07,2.865347863705019e-06,0.5052396005188355,39.28455930365071,0.23957299313512354,0.18412598714188608,0.23957299313512354,0.23763255032079056
14,14,14,14,14,14,14,14,14,14,14,14.0,-60.0,-40.0,-30.0,0.0,21.596,1.4919e-06,0.068473,0.27338,0.44317,0.16539,0.0038499,0.0459,289.83,0.63273,0.17174,9.9084e-06,0.0,0.0,-2.8504e-06,0.0,0.0,-0.033055,5.2082e-07,-4.425e-06,2.4527e-05,0.0,-7.8019e-06,0.0,-2.2231e-06,0.0058583,-2.0504e-05,6.3782e-06,1.8386e-05,-7.1259e-07,-5.6576e-07,1.9145e-07,0.022425,2.2562e-05,-3.3165e-05,8.752499999999998e-06,0.0,0.0,0.003599,-7.9416e-06,1.0161e-05,2.1904e-07,4.0707e-08,-0.00048714,2.5877e-07,2.404e-06,7.8183e-07,0.00051518,9.3644e-07,2.9731e-06,364.37,0.0,0.0,0.00050546,-7.5177e-05,0.00028701,1.8749171656059622e-05,2.988204280726065e-06,0.0352389542549996,0.0843459077807951,0.1775861526708876,0.1417542917972495,0.0019781759857181,0.0305829375654313,0.0002484107043448,5.42307231687972e-07,1.471968200813812e-07,3.884665564943885e-06,0.5282388576950201,35.26452096728655,0.26052702583224874,0.19405374854642837,0.26052702583224874,0.2593727280887089
15,15,15,15,15,15,15,15,15,15,15,15.0,-60.0,-40.0,0.0,30.0,21.615,1.4536e-06,0.071162,0.25362,0.44813,0.16172,0.0052977,0.052101,297.84,0.66663,0.18099,9.8677e-06,0.0,0.0,-2.8582e-06,0.0,0.0,-0.032883,6.1187e-07,-4.4284e-06,2.4465e-05,0.0,-7.8507e-06,0.0,-2.248e-06,0.0057655,-2.0246e-05,6.6002e-06,1.8309e-05,-7.0075e-07,-5.7962e-07,1.7111e-07,0.022409,2.2461e-05,-3.3371e-05,8.796399999999998e-06,0.0,0.0,0.0035946,-8.0604e-06,1.0067e-05,2.3077e-07,4.4795e-08,-0.00050026,2.484e-07,2.4784e-06,8.1776e-07,0.00053704,8.8612e-07,3.0311e-06,362.7,0.0,0.0,0.0005039,-7.5744e-05,0.0002862,3.701995360519712e-05,2.774871598368757e-06,0.0373794106255446,0.0798659062268475,0.1832835178135563,0.1414722791602041,0.0027783278084484,0.0354318003165469,0.0002605497379734,5.831663706193845e-07,1.583296302572678e-07,3.607333077879384e-06,0.5194840646565961,36.90876131786149,0.25261688427637047,0.19180784266748416,0.25261688427637047,0.2517945380488892
16,16,16,16,16,16,16,16,16,16,16,16.0,-60.0,-40.0,30.0,60.0,21.649,1.5292e-06,0.064919,0.28162,0.44317,0.15887,0.0030515,0.049268,232.01,0.42345,0.1146,9.6258e-06,0.0,0.0,-2.7598e-06,0.0,0.0,-0.032162,4.2747e-07,-4.376e-06,2.3883e-05,0.0,-7.5565e-06,0.0,-2.1496e-06,0.0057683,-2.017e-05,5.9316e-06,1.7941e-05,-7.2717e-07,-5.4016e-07,1.902e-07,0.02177,2.2038e-05,-3.2257e-05,8.4974e-06,0.0,0.0,0.0034696,-7.6364e-06,1.0091e-05,2.0441e-07,3.5993e-08,-0.00046625,2.6453e-07,2.2892e-06,7.4494e-07,0.00048211,9.4404e-07,2.9048e-06,355.35,0.0,0.0,0.00049316,-7.2598e-05,0.00028112,5.55199815485118e-05,1.5927437210626736e-06,0.0345895111606106,0.0899559136185037,0.1838561008653121,0.140973607025919,0.0016232962961577,0.033986026551453,0.0002058745299053,3.757491905024574e-07,1.0169053543885137e-07,2.070566837381476e-06,0.5147500092203053,34.29637490143242,0.27610652661813306,0.20921222204644274,0.27610652661813306,0.27539642033234635
17,17,17,17,17,17,17,17,17,17,17,17.0,-60.0,-40.0,60.0,90.0,21.893,1.4177000000000002e-06,0.072016,0.24561,0.44574,0.15733,0.0064014,0.068091,200.09,0.37326,0.1009,8.8635e-06,0.0,0.0,-2.6111e-06,0.0,0.0,-0.029669,6.1544e-07,-4.2366e-06,2.2252e-05,0.0,-7.2539e-06,0.0,-2.0861e-06,0.0051337,-1.8143e-05,6.2366e-06,1.6591e-05,-6.4465e-07,-5.4644e-07,1.2088e-07,0.02039,2.0352e-05,-3.0953e-05,8.122099999999998e-06,0.0,0.0,0.0032419,-7.4864e-06,9.2619e-06,2.2651e-07,4.6035e-08,-0.00047429,2.1983e-07,2.3835e-06,8.0179e-07,0.00051851,7.3762e-07,2.8975e-06,330.18,0.0,0.0,0.0004571,-6.9252e-05,0.00026362,6.614439005132043e-05,5.347915816308618e-07,0.0395503988337176,0.0808651764497571,0.1906068787036782,0.1438986527669734,0.0035100124570809,0.0484143873820601,0.000183008208429,3.4139459182483014e-07,9.2286112401879e-08,6.952290561201204e-07,0.4929036771069099,38.13872304223711,0.25229360238036014,0.1978150576303719,0.25229360238036014,0.2519304164961836
18,18,18,18,18,18,18,18,18,18,18,18.0,-60.0,-40.0,90.0,120.0,21.847,1.4382e-06,0.057752,0.26625,0.45025,0.15362,0.0062796,0.062937,291.48,0.48291,0.13083,8.9613e-06,0.0,0.0,-2.6246e-06,0.0,0.0,-0.030014,5.8812e-07,-4.2587e-06,2.2477e-05,0.0,-7.2766e-06,0.0,-2.0886e-06,0.0052181,-1.8463e-05,6.2098e-06,1.6782e-05,-6.5123e-07,-5.4338e-07,1.3405e-07,0.020577,2.0585e-05,-3.1073e-05,8.147e-06,0.0,0.0,0.0032818,-7.4652e-06,9.3584e-06,2.2137e-07,4.4052e-08,-0.00047203,2.2667e-07,2.356e-06,7.8621e-07,0.00050973,7.7417e-07,2.8833e-06,333.94,0.0,0.0,0.00046177,-6.9689e-05,0.00026592,6.563610594881074e-05,6.720170559079744e-07,0.0316723300262672,0.0875379200689642,0.1922656922237753,0.140308525154856,0.0034384030755413,0.0446870699482565,0.0002662226852762,4.410648996389242e-07,1.1949332343451253e-07,8.736221726803669e-07,0.4997560945136624,37.33783410163328,0.25723320825252455,0.20115050907321347,0.25723320825252455,0.25764844005692444
19,19,19,19,19,19,19,19,19,19,19,19.0,-60.0,-40.0,120.0,150.0,21.66,1.4575e-06,0.06406,0.26782,0.45091,0.16852,0.0028662,0.052609,429.01,0.82882,0.22527,9.3954e-06,0.0,0.0,-2.7188e-06,0.0,0.0,-0.031449,5.942e-07,-4.2026e-06,2.3316e-05,0.0,-7.4651e-06,0.0,-2.1397e-06,0.0055206,-1.9396e-05,6.3096e-06,1.7454e-05,-6.5971e-07,-5.5062e-07,1.6566e-07,0.021416,2.1484e-05,-3.1791e-05,8.3652e-06,0.0,0.0,0.0034511,-7.675e-06,9.5771e-06,2.1815e-07,4.214e-08,-0.00047647,2.3704e-07,2.3543e-06,7.7747e-07,0.00051284,8.5005e-07,2.883e-06,347.88,0.0,0.0,0.00048233,-7.2558e-05,0.00027351,6.321811767056898e-05,1.141698221755258e-06,0.0359947722660973,0.090217154111388,0.1972774528438085,0.1576983901196945,0.0016079435874216,0.0382714925210495,0.0004014608731618,7.75596841318569e-07,2.1080415584063376e-07,1.4842076882818357e-06,0.4784645032528006,36.46104698630732,0.2575348153184168,0.20645231224736088,0.2575348153184168,0.2574142200359509
20,20,20,20,20,20,20,20,20,20,20,20.0,-60.0,-40.0,150.0,180.0,21.943,1.1515e-06,0.085334,0.22523,0.45428,0.15373,0.0059937,0.0835899999999999,968.82,2.2421,0.61109,1.0335e-05,0.0,0.0,-3.0944e-06,0.0,0.0,-0.03477,1.6146e-06,-4.5094e-06,2.5741e-05,0.0,-8.6491e-06,0.0,-2.6492e-06,0.0056153,-2.0067e-05,9.225e-06,1.8987e-05,-5.2029e-07,-7.6707e-07,1.8758e-08,0.024393,2.381e-05,-3.7152e-05,9.552e-06,0.0,0.0,0.0040047,-9.5921e-06,9.3734e-06,3.9035e-07,1.0195e-07,-0.00067719,8.285499999999998e-08,3.4438e-06,1.2649e-06,0.0008284199999999,4.3763e-07,3.6827e-06,388.27,0.0,0.0,0.00054218,-8.9139e-05,0.00030302,6.151525138706952e-05,4.7009972060364e-06,0.0483140742615097,0.0764489310900931,0.2002674025999805,0.1449550999341153,0.0033881168590869,0.0612729430683371,0.0009135198069223,2.11412105355025e-06,5.762090159288265e-07,6.11129636784732e-06,0.4643648945049243,48.55570042764649,0.1966918801362117,0.16563085153400703,0.1966918801362117,0.19561458209946686
21,21,21,21,21,21,21,21,21,21,21,21.0,-40.0,-20.0,-180.0,-157.5,21.871,1.2517e-06,0.077559,0.21394,0.45943,0.15716,0.0058919,0.082126,844.76,1.8535,0.50501,1.3827000000000003e-05,0.0,0.0,-4.1875e-06,0.0,0.0,-0.047028,1.737e-06,-6.1516e-06,3.4437e-05,0.0,-1.1515e-05,0.0,-3.4163e-06,0.0071528,-2.6936e-05,1.1432000000000003e-05,2.5434e-05,-7.8629e-07,-9.3063e-07,8.1402e-08,0.032982,3.1142e-05,-4.8912e-05,1.2769e-05,0.0,0.0,0.005739,-1.2392e-05,1.3131e-05,4.3721e-07,1.0694e-07,-0.00084887,2.6686e-07,4.157e-06,1.4895e-06,0.0010377,8.3262e-07,4.7523e-06,529.74,0.0,0.0,0.00071844,-0.00011225,0.00040335,5.795006820758671e-05,1.1190332555631935e-06,0.0462724470570525,0.0765201617549627,0.2134247128901346,0.1561548940227652,0.0035095986471068,0.0634357083456644,0.0008393573954865,1.841646068154717e-06,5.017802432580596e-07,1.454743232232152e-06,0.4397802526158201,44.871653800799486,0.2088588542395644,0.18436160860912107,0.2088588542395644,0.20813863983704106
